n,repeat,cell,qkey,method,wd
5,0,White | Protestant,PQ3_F2Bc_W42,probe_L_group,0.4894356684657243
5,0,White | Protestant,PQ3_F2Bc_W42,shrinkage,0.08873129380960526
5,0,White | Protestant,PQ3_F2Bd_W42,probe_plain,0.14602777319783056
5,0,White | Protestant,PQ3_F2Bd_W42,probe_L_group,0.1465541591122267
5,0,White | Protestant,PQ3_F2Bd_W42,shrinkage,0.012125971749262443
5,0,White | Protestant,PQ3_F2Ca_W42,probe_plain,0.5311427139490141
5,0,White | Protestant,PQ3_F2Ca_W42,probe_L_group,0.5320190946067109
5,0,White | Protestant,PQ3_F2Ca_W42,shrinkage,0.014364394245978851
5,0,White | Protestant,PQ3_F2Cb_W42,probe_plain,0.5777288852461817
5,0,White | Protestant,PQ3_F2Cb_W42,probe_L_group,0.579725733426691
5,0,White | Protestant,PQ3_F2Cb_W42,shrinkage,0.0504945384308787
5,0,White | Protestant,PQ3_F2Cc_W42,probe_plain,0.741318274714557
5,0,White | Protestant,PQ3_F2Cc_W42,probe_L_group,0.6835823333923705
5,0,White | Protestant,PQ3_F2Cc_W42,shrinkage,0.012166075136064991
5,0,White | Protestant,PQ3_F2Cd_W42,probe_plain,0.3316221485007754
5,0,White | Protestant,PQ3_F2Cd_W42,probe_L_group,0.33170774376702095
5,0,White | Protestant,PQ3_F2Cd_W42,shrinkage,0.028101719616078435
5,0,White | Protestant,PQ6_F2A_W42,probe_plain,0.3169163213449804
5,0,White | Protestant,PQ6_F2A_W42,probe_L_group,0.31679548572715366
5,0,White | Protestant,PQ6_F2A_W42,shrinkage,0.026268686792228824
5,0,White | Protestant,PQ6_F2B_W42,probe_plain,0.3261691474600711
5,0,White | Protestant,PQ6_F2B_W42,probe_L_group,0.3260587950105127
5,0,White | Protestant,PQ6_F2B_W42,shrinkage,0.012481194626403513
5,0,White | Protestant,PQ6_F2C_W42,probe_plain,0.1618195451735951
5,0,White | Protestant,PQ6_F2C_W42,probe_L_group,0.1617239052990137
5,0,White | Protestant,PQ6_F2C_W42,shrinkage,0.024616159708149454
5,0,White | Protestant,PQ7_F2A_W42,probe_plain,0.23837394052377703
5,0,White | Protestant,PQ7_F2A_W42,probe_L_group,0.2383578944246959
5,0,White | Protestant,PQ7_F2A_W42,shrinkage,0.061964808003110994
5,0,White | Protestant,PQ7_F2B_W42,probe_plain,0.26106887897309494
5,0,White | Protestant,PQ7_F2B_W42,probe_L_group,0.26104813739064836
5,0,White | Protestant,PQ7_F2B_W42,shrinkage,0.0382812126348725
5,0,White | Protestant,PQ7_F2C_W42,probe_plain,0.21684284442937174
5,0,White | Protestant,PQ7_F2C_W42,probe_L_group,0.2167965806143315
5,0,White | Protestant,PQ7_F2C_W42,shrinkage,0.05014513976138235
5,0,White | Protestant,PROG_RNEED2b_W92,probe_plain,0.6647364805103806
5,0,White | Protestant,PROG_RNEED2b_W92,probe_L_group,0.5535238806684435
5,0,White | Protestant,PROG_RNEED2b_W92,shrinkage,0.07378324015492016
5,0,White | Protestant,PUBLICDATA_W49,probe_plain,0.6950941295489538
5,0,White | Protestant,PUBLICDATA_W49,probe_L_group,0.6532912783801156
5,0,White | Protestant,PUBLICDATA_W49,shrinkage,0.10463915224605883
5,0,White | Protestant,PWMAN_W49,probe_plain,0.056811933945574766
5,0,White | Protestant,PWMAN_W49,probe_L_group,0.850897223915263
5,0,White | Protestant,PWMAN_W49,shrinkage,0.056961100942100246
5,0,White | Protestant,RELIG_GOV_W92,probe_plain,0.3820206837878919
5,0,White | Protestant,RELIG_GOV_W92,probe_L_group,0.39697837205488407
5,0,White | Protestant,RELIG_GOV_W92,shrinkage,0.12402694481585774
5,0,White | Protestant,REMARR_W50,probe_plain,0.36359306936621655
5,0,White | Protestant,REMARR_W50,probe_L_group,0.6335782576305937
5,0,White | Protestant,REMARR_W50,shrinkage,0.14238841358002954
5,0,White | Protestant,RQ3_F1Aa_W42,probe_plain,0.09917264391208372
5,0,White | Protestant,RQ3_F1Aa_W42,probe_L_group,0.7016459194584018
5,0,White | Protestant,RQ3_F1Aa_W42,shrinkage,0.07593401155256685
5,0,White | Protestant,RQ3_F1Ab_W42,probe_plain,0.26389045319719784
5,0,White | Protestant,RQ3_F1Ab_W42,probe_L_group,0.5877449312068306
5,0,White | Protestant,RQ3_F1Ab_W42,shrinkage,0.1373319333922116
5,0,White | Protestant,RQ3_F1Ac_W42,probe_plain,0.14414429357727349
5,0,White | Protestant,RQ3_F1Ac_W42,probe_L_group,0.7319239201187447
5,0,White | Protestant,RQ3_F1Ac_W42,shrinkage,0.07966824114993776
5,0,White | Protestant,RQ3_F1Ad_W42,probe_plain,0.11284467605581827
5,0,White | Protestant,RQ3_F1Ad_W42,probe_L_group,0.11822650033516335
5,0,White | Protestant,RQ3_F1Ad_W42,shrinkage,0.001647816829151827
5,0,White | Protestant,RQ3_F1Ba_W42,probe_plain,0.014089078096094554
5,0,White | Protestant,RQ3_F1Ba_W42,probe_L_group,0.7593580651618828
5,0,White | Protestant,RQ3_F1Ba_W42,shrinkage,0.012559832451681907
5,0,White | Protestant,RQ3_F1Bb_W42,probe_plain,0.2352904775686206
5,0,White | Protestant,RQ3_F1Bb_W42,probe_L_group,0.5382567620837861
5,0,White | Protestant,RQ3_F1Bb_W42,shrinkage,0.0364169959733987
5,0,White | Protestant,RQ3_F1Bc_W42,probe_plain,0.13816377761991488
5,0,White | Protestant,RQ3_F1Bc_W42,probe_L_group,0.6991305277352311
5,0,White | Protestant,RQ3_F1Bc_W42,shrinkage,0.01300055925575283
5,0,White | Protestant,RQ3_F1Bd_W42,probe_plain,0.12237330894432064
5,0,White | Protestant,RQ3_F1Bd_W42,probe_L_group,0.12387353834042159
5,0,White | Protestant,RQ3_F1Bd_W42,shrinkage,0.1301493685009404
5,0,White | Protestant,RQ3_F1Ca_W42,probe_plain,0.2579789712237977
5,0,White | Protestant,RQ3_F1Ca_W42,probe_L_group,0.7863476943084498
5,0,White | Protestant,RQ3_F1Ca_W42,shrinkage,0.025674970540968872
5,0,White | Protestant,RQ3_F1Cb_W42,probe_plain,0.3614420253506394
5,0,White | Protestant,RQ3_F1Cb_W42,probe_L_group,0.5812121891082165
5,0,White | Protestant,RQ3_F1Cb_W42,shrinkage,0.010243785582941978
5,0,White | Protestant,RQ3_F1Cc_W42,probe_plain,0.13456330027375524
5,0,White | Protestant,RQ3_F1Cc_W42,probe_L_group,0.7410573945657175
5,0,White | Protestant,RQ3_F1Cc_W42,shrinkage,0.050816242544950235
5,0,White | Protestant,RQ3_F1Cd_W42,probe_plain,0.15390740614906095
5,0,White | Protestant,RQ3_F1Cd_W42,probe_L_group,0.15586422761289243
5,0,White | Protestant,RQ3_F1Cd_W42,shrinkage,0.17735578133124552
5,0,White | Protestant,RQ6_F1A_W42,probe_plain,0.4163085997179482
5,0,White | Protestant,RQ6_F1A_W42,probe_L_group,0.3684819100332616
5,0,White | Protestant,RQ6_F1A_W42,shrinkage,0.013540427474619476
5,0,White | Protestant,RQ6_F1B_W42,probe_plain,0.48749252558066536
5,0,White | Protestant,RQ6_F1B_W42,probe_L_group,0.4256934706460286
5,0,White | Protestant,RQ6_F1B_W42,shrinkage,0.0011145425937716391
5,0,White | Protestant,RQ6_F1C_W42,probe_plain,0.4508258756602128
5,0,White | Protestant,RQ6_F1C_W42,probe_L_group,0.38007988454459063
5,0,White | Protestant,RQ6_F1C_W42,shrinkage,0.026732096476069667
5,0,White | Protestant,RQ7_F1A_W42,probe_plain,0.3130447258327934
5,0,White | Protestant,RQ7_F1A_W42,probe_L_group,0.31302678938142037
5,0,White | Protestant,RQ7_F1A_W42,shrinkage,0.06907773512389315
5,0,White | Protestant,RQ7_F1B_W42,probe_plain,0.3653730545006325
5,0,White | Protestant,RQ7_F1B_W42,probe_L_group,0.36523189101880726
5,0,White | Protestant,RQ7_F1B_W42,shrinkage,0.03935268051746155
5,0,White | Protestant,RQ7_F1C_W42,probe_plain,0.2910446524331345
5,0,White | Protestant,RQ7_F1C_W42,probe_L_group,0.2908841729559869
5,0,White | Protestant,RQ7_F1C_W42,shrinkage,0.045988203525050175
5,0,White | Protestant,RTBFa_W49,probe_plain,0.6317243834711366
5,0,White | Protestant,RTBFa_W49,probe_L_group,0.6316800134610421
5,0,White | Protestant,RTBFa_W49,shrinkage,0.07442683216542839
5,0,White | Protestant,RTBFb_W49,probe_plain,0.3196737793692188
5,0,White | Protestant,RTBFb_W49,probe_L_group,0.31966173383474594
5,0,White | Protestant,RTBFb_W49,shrinkage,0.04298839776925911
5,0,White | Protestant,RTBFc_W49,probe_plain,0.3549574162747309
5,0,White | Protestant,RTBFc_W49,probe_L_group,0.35493226165790315
5,0,White | Protestant,RTBFc_W49,shrinkage,0.0954467531542631
5,0,White | Protestant,RTBFd_W49,probe_plain,0.10096397113831512
5,0,White | Protestant,RTBFd_W49,probe_L_group,0.10095810762576307
5,0,White | Protestant,RTBFd_W49,shrinkage,0.015469009983602344
5,0,White | Protestant,RTDa_W49,probe_plain,0.6916094885711732
5,0,White | Protestant,RTDa_W49,probe_L_group,0.691602312513756
5,0,White | Protestant,RTDa_W49,shrinkage,0.043262240757044435
5,0,White | Protestant,RTDb_W49,probe_plain,0.0895093850462455
5,0,White | Protestant,RTDb_W49,probe_L_group,0.08950809438736707
5,0,White | Protestant,RTDb_W49,shrinkage,0.08155605820131928
5,0,White | Protestant,RTDc_W49,probe_plain,0.28854730067100776
5,0,White | Protestant,RTDc_W49,probe_L_group,0.2885468328379225
5,0,White | Protestant,RTDc_W49,shrinkage,0.01510687928405996
5,0,White | Protestant,RTDd_W49,probe_plain,0.16209904880738013
5,0,White | Protestant,RTDd_W49,probe_L_group,0.16209024114840598
5,0,White | Protestant,RTDd_W49,shrinkage,0.039039931238232795
5,0,White | Protestant,SCM2_W42,probe_plain,0.4086455416832224
5,0,White | Protestant,SCM2_W42,probe_L_group,0.4086455416832224
5,0,White | Protestant,SCM2_W42,shrinkage,0.10407404990406233
5,0,White | Protestant,SCM3_W42,probe_plain,0.5310744604931494
5,0,White | Protestant,SCM3_W42,probe_L_group,0.531079311284985
5,0,White | Protestant,SCM3_W42,shrinkage,0.014799835540029116
5,0,White | Protestant,SCM5a_W42,probe_plain,0.06675514738144239
5,0,White | Protestant,SCM5a_W42,probe_L_group,0.06705149035455038
5,0,White | Protestant,SCM5a_W42,shrinkage,0.04844199424815421
5,0,White | Protestant,SCM5b_W42,probe_plain,0.4824842965922653
5,0,White | Protestant,SCM5b_W42,probe_L_group,0.48698504795805064
5,0,White | Protestant,SCM5b_W42,shrinkage,0.022377363311875897
5,0,White | Protestant,SCM5c_W42,probe_plain,0.2584222542141349
5,0,White | Protestant,SCM5c_W42,probe_L_group,0.2585907436159669
5,0,White | Protestant,SCM5c_W42,shrinkage,0.0780281057177794
5,0,White | Protestant,SCM5d_W42,probe_plain,0.2709437258370561
5,0,White | Protestant,SCM5d_W42,probe_L_group,0.6947351928937977
5,0,White | Protestant,SCM5d_W42,shrinkage,0.03996306436329988
5,0,White | Protestant,SCM5e_W42,probe_plain,0.3084947733301411
5,0,White | Protestant,SCM5e_W42,probe_L_group,0.6339502564190046
5,0,White | Protestant,SCM5e_W42,shrinkage,0.02404114644331673
5,0,White | Protestant,SCM5f_W42,probe_plain,0.29410173471023193
5,0,White | Protestant,SCM5f_W42,probe_L_group,0.30072471748073326
5,0,White | Protestant,SCM5f_W42,shrinkage,0.06356272739942603
5,0,White | Protestant,SCM5g_W42,probe_plain,0.2644241827508197
5,0,White | Protestant,SCM5g_W42,probe_L_group,0.2685297615516751
5,0,White | Protestant,SCM5g_W42,shrinkage,0.12721606772610305
5,0,White | Protestant,SCM5h_W42,probe_plain,0.3019211400464949
5,0,White | Protestant,SCM5h_W42,probe_L_group,0.6919745511373856
5,0,White | Protestant,SCM5h_W42,shrinkage,0.050289948157969444
5,0,White | Protestant,SCM5i_W42,probe_plain,0.3385097275113352
5,0,White | Protestant,SCM5i_W42,probe_L_group,0.5336731421695704
5,0,White | Protestant,SCM5i_W42,shrinkage,0.036821835725090846
5,0,White | Protestant,SCM5j_W42,probe_plain,0.17271916680637844
5,0,White | Protestant,SCM5j_W42,probe_L_group,0.522288525753084
5,0,White | Protestant,SCM5j_W42,shrinkage,0.0873718240332832
5,0,White | Protestant,SEEK_W45,probe_plain,0.003521775443660613
5,0,White | Protestant,SEEK_W45,probe_L_group,0.35531218319571334
5,0,White | Protestant,SEEK_W45,shrinkage,0.12644094793792848
5,0,White | Protestant,SHARE1_W49,probe_plain,0.31192012744242026
5,0,White | Protestant,SHARE1_W49,probe_L_group,0.47464462243478844
5,0,White | Protestant,SHARE1_W49,shrinkage,0.02142533441409411
5,0,White | Protestant,SMARTPHONE_W49,probe_plain,0.1398619469664114
5,0,White | Protestant,SMARTPHONE_W49,probe_L_group,0.1400998077850132
5,0,White | Protestant,SMARTPHONE_W49,shrinkage,0.0718457219540779
5,0,White | Protestant,SMSHARER_W45,probe_plain,0.10841598495606562
5,0,White | Protestant,SMSHARER_W45,probe_L_group,0.6656934853879157
5,0,White | Protestant,SMSHARER_W45,shrinkage,0.04185930699827027
5,0,White | Protestant,SNGLPYER_W92,probe_plain,0.30736472931377024
5,0,White | Protestant,SNGLPYER_W92,probe_L_group,0.12175822086563665
5,0,White | Protestant,SNGLPYER_W92,shrinkage,0.06422046410083104
5,0,White | Protestant,SNSUSE_W45,probe_plain,0.24657534406442627
5,0,White | Protestant,SNSUSE_W45,probe_L_group,0.2500070376382366
5,0,White | Protestant,SNSUSE_W45,shrinkage,0.0554109393108182
5,0,White | Protestant,SOCMEDIAUSEa_W49,probe_plain,0.2276953159639058
5,0,White | Protestant,SOCMEDIAUSEa_W49,probe_L_group,0.2365631645814137
5,0,White | Protestant,SOCMEDIAUSEa_W49,shrinkage,0.05662450417799458
5,0,White | Protestant,SOCMEDIAUSEb_W49,probe_plain,0.6792914298125248
5,0,White | Protestant,SOCMEDIAUSEb_W49,probe_L_group,0.6883866688805789
5,0,White | Protestant,SOCMEDIAUSEb_W49,shrinkage,0.06651391946052226
5,0,White | Protestant,SOCMEDIAUSEc_W49,probe_plain,0.6530378733079059
5,0,White | Protestant,SOCMEDIAUSEc_W49,probe_L_group,0.8279478933492006
5,0,White | Protestant,SOCMEDIAUSEc_W49,shrinkage,0.009382673186098561
5,0,White | Protestant,SOCMEDIAUSEd_W49,probe_plain,0.7266151334275235
5,0,White | Protestant,SOCMEDIAUSEd_W49,probe_L_group,0.7811881227807339
5,0,White | Protestant,SOCMEDIAUSEd_W49,shrinkage,0.09459958479623617
5,0,White | Protestant,SPOUSESEX_W50,probe_plain,0.017470854428920046
5,0,White | Protestant,SPOUSESEX_W50,probe_L_group,0.01753013456059538
5,0,White | Protestant,SPOUSESEX_W50,shrinkage,0.006557819568453804
5,0,White | Protestant,SUPERPWR_W92,probe_plain,0.22931578596400304
5,0,White | Protestant,SUPERPWR_W92,probe_L_group,0.24809188517924807
5,0,White | Protestant,SUPERPWR_W92,shrinkage,0.09554690080411243
5,0,White | Protestant,TALKCMNSNSINT_W49,probe_plain,0.552284754673975
5,0,White | Protestant,TALKCMNSNSINT_W49,probe_L_group,0.06291085622702142
5,0,White | Protestant,TALKCMNSNSINT_W49,shrinkage,0.013123219269165126
5,0,White | Protestant,TALKDISASNSINT_W49,probe_plain,0.30646482719099916
5,0,White | Protestant,TALKDISASNSINT_W49,probe_L_group,0.1934541461773479
5,0,White | Protestant,TALKDISASNSINT_W49,shrinkage,0.04515555290948631
5,0,White | Protestant,VTRGHTPRIV1_W92,probe_plain,0.5709405359355464
5,0,White | Protestant,VTRGHTPRIV1_W92,probe_L_group,0.573987697841118
5,0,White | Protestant,VTRGHTPRIV1_W92,shrinkage,0.12593665227483936
5,0,White | Protestant,VTRS_VALS_W92,probe_plain,0.3493252072580171
5,0,White | Protestant,VTRS_VALS_W92,probe_L_group,0.5734078559800161
5,0,White | Protestant,VTRS_VALS_W92,shrinkage,0.025669296545633546
5,0,White | Protestant,WATCHDOG_1_W45,probe_plain,0.03386426292474115
5,0,White | Protestant,WATCHDOG_1_W45,probe_L_group,0.006111594890070182
5,0,White | Protestant,WATCHDOG_1_W45,shrinkage,0.05624922515969455
5,0,White | Protestant,WATCHDOG_3_W45,probe_plain,0.7556346802429181
5,0,White | Protestant,WATCHDOG_3_W45,probe_L_group,0.8141679047414823
5,0,White | Protestant,WATCHDOG_3_W45,shrinkage,0.0032274980684331434
5,0,White | Protestant,WOMENOBS_W92,probe_plain,0.41578741376326966
5,0,White | Protestant,WOMENOBS_W92,probe_L_group,0.3496917586957219
5,0,White | Protestant,WOMENOBS_W92,shrinkage,0.09594652415815946
5,0,Black | Protestant,ALLIES_W92,probe_plain,0.41390871938223606
5,0,Black | Protestant,ALLIES_W92,probe_L_group,0.4139911493569367
5,0,Black | Protestant,ALLIES_W92,shrinkage,0.10464818741943804
5,0,Black | Protestant,ANONYMOUS1CO_W49,probe_plain,0.6282193379628516
5,0,Black | Protestant,ANONYMOUS1CO_W49,probe_L_group,0.628951940107104
5,0,Black | Protestant,ANONYMOUS1CO_W49,shrinkage,0.13567891840429308
5,0,Black | Protestant,ANONYMOUS1GOV_W49,probe_plain,0.6412945726298249
5,0,Black | Protestant,ANONYMOUS1GOV_W49,probe_L_group,0.6424477224638938
5,0,Black | Protestant,ANONYMOUS1GOV_W49,shrinkage,0.07492212637283441
5,0,Black | Protestant,BIGHOUSES_W92,probe_plain,0.3718263582379633
5,0,Black | Protestant,BIGHOUSES_W92,probe_L_group,0.37245352395928255
5,0,Black | Protestant,BIGHOUSES_W92,shrinkage,0.1123023990258849
5,0,Black | Protestant,BUSPROFIT_W92,probe_plain,0.3046454172704005
5,0,Black | Protestant,BUSPROFIT_W92,probe_L_group,0.3047341605454924
5,0,Black | Protestant,BUSPROFIT_W92,shrinkage,0.07897546115377829
5,0,Black | Protestant,CANMTCHPOL_W92,probe_plain,0.3357003393383885
5,0,Black | Protestant,CANMTCHPOL_W92,probe_L_group,0.3357080110912182
5,0,Black | Protestant,CANMTCHPOL_W92,shrinkage,0.12782730745461213
5,0,Black | Protestant,CNTRYFAIR_W92,probe_plain,0.46682571518691096
5,0,Black | Protestant,CNTRYFAIR_W92,probe_L_group,0.4707551398066814
5,0,Black | Protestant,CNTRYFAIR_W92,shrinkage,0.014623179643939443
5,0,Black | Protestant,COMPROMISEVAL_W92,probe_plain,0.6280356659705797
5,0,Black | Protestant,COMPROMISEVAL_W92,probe_L_group,0.05467545844958632
5,0,Black | Protestant,COMPROMISEVAL_W92,shrinkage,0.06742778807918973
5,0,Black | Protestant,DATAUSEa_W49,probe_plain,0.6616098804757533
5,0,Black | Protestant,DATAUSEa_W49,probe_L_group,0.3363346823843165
5,0,Black | Protestant,DATAUSEa_W49,shrinkage,0.049196738825772135
5,0,Black | Protestant,DATAUSEb_W49,probe_plain,0.4793743264061515
5,0,Black | Protestant,DATAUSEb_W49,probe_L_group,0.37154848654611916
5,0,Black | Protestant,DATAUSEb_W49,shrinkage,0.13747730483311726
5,0,Black | Protestant,DATAUSEc_W49,probe_plain,0.6176548670662031
5,0,Black | Protestant,DATAUSEc_W49,probe_L_group,0.3810881318830893
5,0,Black | Protestant,DATAUSEc_W49,shrinkage,0.19496723488787115
5,0,Black | Protestant,DATAUSEd_W49,probe_plain,0.544586214987244
5,0,Black | Protestant,DATAUSEd_W49,probe_L_group,0.42927367395352867
5,0,Black | Protestant,DATAUSEd_W49,shrinkage,0.11947634879386848
5,0,Black | Protestant,DATAUSEe_W49,probe_plain,0.5529199517888004
5,0,Black | Protestant,DATAUSEe_W49,probe_L_group,0.43382927645941083
5,0,Black | Protestant,DATAUSEe_W49,shrinkage,0.09175059279677478
5,0,Black | Protestant,DATAUSEf_W49,probe_plain,0.3950375537885669
5,0,Black | Protestant,DATAUSEf_W49,probe_L_group,0.6049189928559329
5,0,Black | Protestant,DATAUSEf_W49,shrinkage,0.08652226401337665
5,0,Black | Protestant,DB1a_W49,probe_plain,0.18963182581438134
5,0,Black | Protestant,DB1a_W49,probe_L_group,0.8084065605844951
5,0,Black | Protestant,DB1a_W49,shrinkage,0.047922463408568816
5,0,Black | Protestant,DB1c_W49,probe_plain,0.10492590536181241
5,0,Black | Protestant,DB1c_W49,probe_L_group,0.8532783812943262
5,0,Black | Protestant,DB1c_W49,shrinkage,0.01715234079328641
5,0,Black | Protestant,DISAVOID_W45,probe_plain,0.570516878164242
5,0,Black | Protestant,DISAVOID_W45,probe_L_group,0.5941313753343469
5,0,Black | Protestant,DISAVOID_W45,shrinkage,0.05939355313158701
5,0,Black | Protestant,DNA2a_W50,probe_plain,0.08356291205084598
5,0,Black | Protestant,DNA2a_W50,probe_L_group,0.0840826819132473
5,0,Black | Protestant,DNA2a_W50,shrinkage,0.08196853298259754
5,0,Black | Protestant,DNA2b_W50,probe_plain,0.560556467710535
5,0,Black | Protestant,DNA2b_W50,probe_L_group,0.5865830921157896
5,0,Black | Protestant,DNA2b_W50,shrinkage,0.09372208601059256
5,0,Black | Protestant,DNA2c_W50,probe_plain,0.6028540365714775
5,0,Black | Protestant,DNA2c_W50,probe_L_group,0.6136047405553721
5,0,Black | Protestant,DNA2c_W50,shrinkage,0.02754047626454942
5,0,Black | Protestant,DNA3a_W50,probe_plain,0.31711381494026103
5,0,Black | Protestant,DNA3a_W50,probe_L_group,0.2994164078674053
5,0,Black | Protestant,DNA3a_W50,shrinkage,0.3087767960377865
5,0,Black | Protestant,DNA3b_W50,probe_plain,0.27113831291683843
5,0,Black | Protestant,DNA3b_W50,probe_L_group,0.053971455588114225
5,0,Black | Protestant,DNA3b_W50,shrinkage,0.26283095689987207
5,0,Black | Protestant,DNA3c_W50,probe_plain,0.2570853379275565
5,0,Black | Protestant,DNA3c_W50,probe_L_group,0.3227160185334951
5,0,Black | Protestant,DNA3c_W50,shrinkage,0.3191963106914618
5,0,Black | Protestant,DNA4_W50,probe_plain,0.17480088681978062
5,0,Black | Protestant,DNA4_W50,probe_L_group,0.17970053940015956
5,0,Black | Protestant,DNA4_W50,shrinkage,0.04300995369134314
5,0,Black | Protestant,DNA5_W50,probe_plain,0.048693613633236044
5,0,Black | Protestant,DNA5_W50,probe_L_group,0.2527554719228408
5,0,Black | Protestant,DNA5_W50,shrinkage,0.12817195399880224
5,0,Black | Protestant,DNATEST_W49,probe_plain,0.1606730944168558
