attr_type,pair,qkey,layer,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,wd_patch_to_realB,wd_ctrl_to_realB,shift_ke_realB,shift_ctrl_ke_realB
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,23,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6483363100553947,0.6474670000476979,0.0017163633478858298,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,24,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6483363100553947,0.6474670000476979,0.0017163633478858298,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,25,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6483363100553947,0.6474670000476979,0.0017163633478858298,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,26,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6483363100553947,0.6474670000476979,0.0017163633478858298,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,27,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6471569128789265,0.6474670000476979,0.0028957605243540296,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,28,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6471569128789265,0.6474670000476979,0.0028957605243540296,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,29,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6471569128789265,0.6474670000476979,0.0028957605243540296,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,30,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6483363100553947,0.6474670000476979,0.0017163633478858298,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,31,1.1319554714138365,0.6500526734032805,0.6324983069689678,0.6500526734032805,0.6474670000476979,0.0,0.002585673355582685
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,0,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5054706408758367,0.5063690394163132,0.0018233434181009756,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,1,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5072939842939377,0.5063690394163132,0.0,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,2,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5038147046593622,0.5063690394163132,0.003479279634575505,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,3,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5063956304431614,0.5063690394163132,0.0008983538507763011,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,4,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5072636083850803,0.5063690394163132,3.0375908857349643e-05,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,5,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5039061682182329,0.5063690394163132,0.0033878160757048192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,6,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5056305303330642,0.5063690394163132,0.0016634539608735288,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,7,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5086075888366639,0.5063690394163132,-0.001313604542726221,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,8,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5079718459235957,0.5063690394163132,-0.0006778616296579942,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,9,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5000686347484589,0.5063690394163132,0.007225349545478821,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,10,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5018540173216457,0.5063690394163132,0.0054399669722919874,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,11,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.503799475672849,0.5063690394163132,0.0034945086210886878,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,12,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5072984174981479,0.5063690394163132,-4.433204210174679e-06,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,13,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5062016395866382,0.5063690394163132,0.001092344707299464,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,14,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5093304737012019,0.5063690394163132,-0.002036489407264197,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,15,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5082226766910751,0.5063690394163132,-0.0009286923971374428,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,16,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5072939842939377,0.5063690394163132,0.0,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,17,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5084550006917865,0.5063690394163132,-0.0011610163978488242,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,18,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5074006766080856,0.5063690394163132,-0.00010669231414794922,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,19,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,20,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5063690394163132,0.5063690394163132,0.0009249448776245117,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,21,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5074006766080856,0.5063690394163132,-0.00010669231414794922,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,22,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5063690394163132,0.5063690394163132,0.0009249448776245117,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,23,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,24,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,25,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5074234306812286,0.5063690394163132,-0.0001294463872909546,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,26,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,27,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5074006766080856,0.5063690394163132,-0.00010669231414794922,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,28,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5054706408758367,0.5063690394163132,0.0018233434181009756,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,29,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,30,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5063690394163132,0.5063690394163132,0.0009249448776245117,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,31,0.3475707439558516,0.5072939842939377,0.5114083217294265,0.5083217401052299,0.5063690394163132,-0.0010277558112922192,0.0009249448776245117
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,0,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1732606702882446,0.1715633126794056,-0.0020121789662769785,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,1,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16986632567371873,0.1715633126794056,0.0013821656482488898,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,2,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.192501016897191,0.1715633126794056,-0.02125252557522339,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,3,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16840715090795105,0.1715633126794056,0.0028413404140165688,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,4,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16954784243794901,0.1715633126794056,0.0017006488840186074,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,5,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.18658724981355945,0.1715633126794056,-0.01533875849159183,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,6,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1822859195742591,0.1715633126794056,-0.011037428252291481,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,7,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.15115487199827654,0.1715633126794056,0.02009361932369108,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,8,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16469788853244205,0.1715633126794056,0.0065506027895255725,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,9,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.19854616531860275,0.1715633126794056,-0.02729767399663513,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,10,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.18544754920223117,0.1715633126794056,-0.014199057880263544,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,11,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.20143495672381656,0.1715633126794056,-0.03018646540184894,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,12,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.19912112626867484,0.1715633126794056,-0.02787263494670722,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,13,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16497918352987068,0.1715633126794056,0.006269307792096945,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,14,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17758579196162833,0.1715633126794056,-0.0063373006396607034,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,15,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.16775548597259077,0.1715633126794056,0.0034930053493768543,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,16,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17018525848736826,0.1715633126794056,0.0010632328345993591,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,17,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1715633126794056,0.1715633126794056,-0.0003148213574379888,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,18,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1715633126794056,0.1715633126794056,-0.0003148213574379888,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,19,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17219643902553938,0.1715633126794056,-0.000947947703571761,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,20,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17124849132196762,0.1715633126794056,0.0,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,21,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17219643902553938,0.1715633126794056,-0.000947947703571761,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,22,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17124849132196762,0.1715633126794056,0.0,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,23,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1732606702882446,0.1715633126794056,-0.0020121789662769785,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,24,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17124849132196762,0.1715633126794056,0.0,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,25,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17124849132196762,0.1715633126794056,0.0,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,26,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17219643902553938,0.1715633126794056,-0.000947947703571761,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,27,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1732606702882446,0.1715633126794056,-0.0020121789662769785,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,28,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1726312095915324,0.1715633126794056,-0.0013827182695647644,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,29,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.168811574229139,0.1715633126794056,0.0024369170928286166,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,30,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.1705018757865553,0.1715633126794056,0.0007466155354123316,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,31,0.5618418599315351,0.17124849132196762,0.1978265485048592,0.17219643902553938,0.1715633126794056,-0.000947947703571761,-0.0003148213574379888
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9a_W50,0,0.44210625375911045,0.3899310817429791,0.3872419760960979,0.39122057471570204,0.39122057471570204,-0.001289492972722961,-0.001289492972722961
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9a_W50,1,0.44210625375911045,0.3899310817429791,0.3872419760960979,0.39122057471570204,0.39122057471570204,-0.001289492972722961,-0.001289492972722961
RACExRELIG,RACExRELIG :: White | Jewish -> RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9a_W50,2,0.44210625375911045,0.3899310817429791,0.3872419760960979,0.38156145205070147,0.39122057471570204,0.008369629692277614,-0.001289492972722961
