component,layer,head,template,attr_type,rho
resid,14,-1,T3,EDUCATIONxINCOME,0.5377812589981196
resid,14,-1,T3,RACExPOLIDEOLOGY,0.29123578309471815
resid,14,-1,T3,RACExPOLPARTY,0.1913913096824292
resid,14,-1,T3,RACExRELIG,0.0727379378093475
resid,14,-1,T3,RELIGxPOLPARTY,0.17938382750106172
resid,14,-1,Tmean,AGExPOLPARTY,0.4643560773591733
resid,14,-1,Tmean,EDUCATIONxINCOME,0.5791997555609398
resid,14,-1,Tmean,RACExPOLIDEOLOGY,0.3430662157709329
resid,14,-1,Tmean,RACExPOLPARTY,0.2012258787491801
resid,14,-1,Tmean,RACExRELIG,0.13828390070654023
resid,14,-1,Tmean,RELIGxPOLPARTY,0.22388440920959213
resid,15,-1,T0,AGExPOLPARTY,0.4661386085534692
resid,15,-1,T0,EDUCATIONxINCOME,0.5441059077229504
resid,15,-1,T0,RACExPOLIDEOLOGY,0.3793483195660397
resid,15,-1,T0,RACExPOLPARTY,0.2390303066301819
resid,15,-1,T0,RACExRELIG,0.1740797974836589
resid,15,-1,T0,RELIGxPOLPARTY,0.3014518826072949
resid,15,-1,T1,AGExPOLPARTY,0.5146824279951215
resid,15,-1,T1,EDUCATIONxINCOME,0.5860949033999401
resid,15,-1,T1,RACExPOLIDEOLOGY,0.3554899051212417
resid,15,-1,T1,RACExPOLPARTY,0.2497129471593281
resid,15,-1,T1,RACExRELIG,0.21933974383194166
resid,15,-1,T1,RELIGxPOLPARTY,0.24744896397190994
resid,15,-1,T2,AGExPOLPARTY,0.41153351292670176
resid,15,-1,T2,EDUCATIONxINCOME,0.4900262113282636
resid,15,-1,T2,RACExPOLIDEOLOGY,0.30796494922634876
resid,15,-1,T2,RACExPOLPARTY,0.2938201849872899
resid,15,-1,T2,RACExRELIG,0.06363490384252087
resid,15,-1,T2,RELIGxPOLPARTY,0.14511478459392044
resid,15,-1,T3,AGExPOLPARTY,0.43310147025317297
resid,15,-1,T3,EDUCATIONxINCOME,0.5383574866781975
resid,15,-1,T3,RACExPOLIDEOLOGY,0.2793050088514913
resid,15,-1,T3,RACExPOLPARTY,0.2046403638517564
resid,15,-1,T3,RACExRELIG,0.069119091699097
resid,15,-1,T3,RELIGxPOLPARTY,0.1778597742941407
resid,15,-1,Tmean,AGExPOLPARTY,0.47342286196775357
resid,15,-1,Tmean,EDUCATIONxINCOME,0.5778408459104558
resid,15,-1,Tmean,RACExPOLIDEOLOGY,0.3563247074491694
resid,15,-1,Tmean,RACExPOLPARTY,0.21936836825440825
resid,15,-1,Tmean,RACExRELIG,0.13558280122416594
resid,15,-1,Tmean,RELIGxPOLPARTY,0.22879039911828636
resid,16,-1,T0,AGExPOLPARTY,0.4424932652486832
resid,16,-1,T0,EDUCATIONxINCOME,0.5396370523440682
resid,16,-1,T0,RACExPOLIDEOLOGY,0.3497807259049871
resid,16,-1,T0,RACExPOLPARTY,0.2274908949313856
resid,16,-1,T0,RACExRELIG,0.1779844712283221
resid,16,-1,T0,RELIGxPOLPARTY,0.2963696374448382
resid,16,-1,T1,AGExPOLPARTY,0.5236386420596946
resid,16,-1,T1,EDUCATIONxINCOME,0.5870254903373854
resid,16,-1,T1,RACExPOLIDEOLOGY,0.32954352248000196
resid,16,-1,T1,RACExPOLPARTY,0.26524912436696507
resid,16,-1,T1,RACExRELIG,0.22922696187705444
resid,16,-1,T1,RELIGxPOLPARTY,0.2697654449315316
resid,16,-1,T2,AGExPOLPARTY,0.3804162813450739
resid,16,-1,T2,EDUCATIONxINCOME,0.47310002407786833
resid,16,-1,T2,RACExPOLIDEOLOGY,0.3074617614271729
resid,16,-1,T2,RACExPOLPARTY,0.2960652874030789
resid,16,-1,T2,RACExRELIG,0.07117221781710334
resid,16,-1,T2,RELIGxPOLPARTY,0.13871128106517072
resid,16,-1,T3,AGExPOLPARTY,0.4286183372870679
resid,16,-1,T3,EDUCATIONxINCOME,0.5357876099788269
resid,16,-1,T3,RACExPOLIDEOLOGY,0.2700703809993501
resid,16,-1,T3,RACExPOLPARTY,0.19702272018546577
resid,16,-1,T3,RACExRELIG,0.08007329882495183
resid,16,-1,T3,RELIGxPOLPARTY,0.1752446653264075
resid,16,-1,Tmean,AGExPOLPARTY,0.4696098535107823
resid,16,-1,Tmean,EDUCATIONxINCOME,0.582229727063702
resid,16,-1,Tmean,RACExPOLIDEOLOGY,0.3353916442096622
resid,16,-1,Tmean,RACExPOLPARTY,0.2198729512751896
resid,16,-1,Tmean,RACExRELIG,0.14305248044734953
resid,16,-1,Tmean,RELIGxPOLPARTY,0.23284718567448615
resid,17,-1,T0,AGExPOLPARTY,0.4423290847439454
resid,17,-1,T0,EDUCATIONxINCOME,0.5500028043969032
resid,17,-1,T0,RACExPOLIDEOLOGY,0.3166272662494619
resid,17,-1,T0,RACExPOLPARTY,0.21372375819553677
resid,17,-1,T0,RACExRELIG,0.16475894510144712
resid,17,-1,T0,RELIGxPOLPARTY,0.2800515207664843
resid,17,-1,T1,AGExPOLPARTY,0.532986878962111
resid,17,-1,T1,EDUCATIONxINCOME,0.5971872714294241
resid,17,-1,T1,RACExPOLIDEOLOGY,0.32276075988322217
resid,17,-1,T1,RACExPOLPARTY,0.27678913604557204
resid,17,-1,T1,RACExRELIG,0.22135017191219256
resid,17,-1,T1,RELIGxPOLPARTY,0.2910698795953564
resid,17,-1,T2,AGExPOLPARTY,0.3171531770602977
resid,17,-1,T2,EDUCATIONxINCOME,0.41965826793273237
resid,17,-1,T2,RACExPOLIDEOLOGY,0.3224945404559073
resid,17,-1,T2,RACExPOLPARTY,0.28441937928788696
resid,17,-1,T2,RACExRELIG,0.06666008929327515
resid,17,-1,T2,RELIGxPOLPARTY,0.1312008245655213
resid,17,-1,T3,AGExPOLPARTY,0.4278309409888357
resid,17,-1,T3,EDUCATIONxINCOME,0.5265459808590129
resid,17,-1,T3,RACExPOLIDEOLOGY,0.2507693854623125
resid,17,-1,T3,RACExPOLPARTY,0.20402058470732462
resid,17,-1,T3,RACExRELIG,0.07210412967091095
resid,17,-1,T3,RELIGxPOLPARTY,0.17822934176170696
resid,17,-1,Tmean,AGExPOLPARTY,0.4649859943977591
resid,17,-1,Tmean,EDUCATIONxINCOME,0.5951090828872115
resid,17,-1,Tmean,RACExPOLIDEOLOGY,0.32375686278947985
resid,17,-1,Tmean,RACExPOLPARTY,0.23020580357470974
resid,17,-1,Tmean,RACExRELIG,0.13658064759889674
resid,17,-1,Tmean,RELIGxPOLPARTY,0.23545646320288885
resid,18,-1,T0,AGExPOLPARTY,0.4381374559393135
resid,18,-1,T0,EDUCATIONxINCOME,0.5508226828752113
resid,18,-1,T0,RACExPOLIDEOLOGY,0.30146025889187533
resid,18,-1,T0,RACExPOLPARTY,0.1948948917868914
resid,18,-1,T0,RACExRELIG,0.1585068198133525
resid,18,-1,T0,RELIGxPOLPARTY,0.27710052089331816
resid,18,-1,T1,AGExPOLPARTY,0.5449921595432431
resid,18,-1,T1,EDUCATIONxINCOME,0.5927916238534175
resid,18,-1,T1,RACExPOLIDEOLOGY,0.31712261894449834
resid,18,-1,T1,RACExPOLPARTY,0.2899859919713702
resid,18,-1,T1,RACExRELIG,0.21034042392413194
resid,18,-1,T1,RELIGxPOLPARTY,0.2948084153500978
resid,18,-1,T2,AGExPOLPARTY,0.2502613485585622
resid,18,-1,T2,EDUCATIONxINCOME,0.37647349813282405
resid,18,-1,T2,RACExPOLIDEOLOGY,0.30739960293433355
resid,18,-1,T2,RACExPOLPARTY,0.25617052986167016
resid,18,-1,T2,RACExRELIG,0.06518645860883364
resid,18,-1,T2,RELIGxPOLPARTY,0.1148770222338203
resid,18,-1,T3,AGExPOLPARTY,0.42452722715880603
resid,18,-1,T3,EDUCATIONxINCOME,0.5181839866980281
resid,18,-1,T3,RACExPOLIDEOLOGY,0.25283506714031323
resid,18,-1,T3,RACExPOLPARTY,0.19478869536040114
resid,18,-1,T3,RACExRELIG,0.07954414931801866
resid,18,-1,T3,RELIGxPOLPARTY,0.18179657898611679
resid,18,-1,Tmean,AGExPOLPARTY,0.46227199013576714
resid,18,-1,Tmean,EDUCATIONxINCOME,0.5842937305750677
resid,18,-1,Tmean,RACExPOLIDEOLOGY,0.32290144353088096
resid,18,-1,Tmean,RACExPOLPARTY,0.2246721897808139
resid,18,-1,Tmean,RACExRELIG,0.1353612045188348
resid,18,-1,Tmean,RELIGxPOLPARTY,0.2273907078929989
resid,19,-1,T0,AGExPOLPARTY,0.4434414914291075
resid,19,-1,T0,EDUCATIONxINCOME,0.5483412919306516
resid,19,-1,T0,RACExPOLIDEOLOGY,0.28022554653116
resid,19,-1,T0,RACExPOLPARTY,0.20145807093591303
resid,19,-1,T0,RACExRELIG,0.15342067480258434
resid,19,-1,T0,RELIGxPOLPARTY,0.27022991907420063
resid,19,-1,T1,AGExPOLPARTY,0.5697968182488307
resid,19,-1,T1,EDUCATIONxINCOME,0.607338291463579
resid,19,-1,T1,RACExPOLIDEOLOGY,0.30810267294577715
resid,19,-1,T1,RACExPOLPARTY,0.31937840291674185
resid,19,-1,T1,RACExRELIG,0.2402049722295689
resid,19,-1,T1,RELIGxPOLPARTY,0.32772149628901776
resid,19,-1,T2,AGExPOLPARTY,0.22266227064988672
resid,19,-1,T2,EDUCATIONxINCOME,0.34144054042684885
resid,19,-1,T2,RACExPOLIDEOLOGY,0.30363492245205675
resid,19,-1,T2,RACExPOLPARTY,0.22202089564842925
resid,19,-1,T2,RACExRELIG,0.09319171043185853
resid,19,-1,T2,RELIGxPOLPARTY,0.10976693594918112
resid,19,-1,T3,AGExPOLPARTY,0.40901384477235864
resid,19,-1,T3,EDUCATIONxINCOME,0.5092685317645234
resid,19,-1,T3,RACExPOLIDEOLOGY,0.24564070040607605
resid,19,-1,T3,RACExPOLPARTY,0.1930760529908169
resid,19,-1,T3,RACExRELIG,0.06789492575660257
resid,19,-1,T3,RELIGxPOLPARTY,0.18324015179236577
resid,19,-1,Tmean,AGExPOLPARTY,0.4767098226850548
resid,19,-1,Tmean,EDUCATIONxINCOME,0.5878147976285238
resid,19,-1,Tmean,RACExPOLIDEOLOGY,0.32005904186252615
resid,19,-1,Tmean,RACExPOLPARTY,0.23485264720842147
resid,19,-1,Tmean,RACExRELIG,0.1411673026788076
resid,19,-1,Tmean,RELIGxPOLPARTY,0.23280082573180919
resid,20,-1,T0,AGExPOLPARTY,0.45622411644083466
resid,20,-1,T0,EDUCATIONxINCOME,0.5733103590182393
resid,20,-1,T0,RACExPOLIDEOLOGY,0.26444965140315835
resid,20,-1,T0,RACExPOLPARTY,0.19916254818025375
resid,20,-1,T0,RACExRELIG,0.13940643064948804
resid,20,-1,T0,RELIGxPOLPARTY,0.25415395291404314
resid,20,-1,T1,AGExPOLPARTY,0.5799089970916596
resid,20,-1,T1,EDUCATIONxINCOME,0.6219856401834859
resid,20,-1,T1,RACExPOLIDEOLOGY,0.3078926921548408
resid,20,-1,T1,RACExPOLPARTY,0.335915346448592
resid,20,-1,T1,RACExRELIG,0.25884611025050064
resid,20,-1,T1,RELIGxPOLPARTY,0.3603893652040931
resid,20,-1,T2,AGExPOLPARTY,0.1887439186200796
resid,20,-1,T2,EDUCATIONxINCOME,0.32205767405277425
resid,20,-1,T2,RACExPOLIDEOLOGY,0.29660509290474735
resid,20,-1,T2,RACExPOLPARTY,0.18422485083376947
resid,20,-1,T2,RACExRELIG,0.1045536944380595
resid,20,-1,T2,RELIGxPOLPARTY,0.10094090641490792
resid,20,-1,T3,AGExPOLPARTY,0.40623617868199907
resid,20,-1,T3,EDUCATIONxINCOME,0.5032864128781172
resid,20,-1,T3,RACExPOLIDEOLOGY,0.23391938461350953
resid,20,-1,T3,RACExPOLPARTY,0.1968106273223906
resid,20,-1,T3,RACExRELIG,0.061566101182604756
resid,20,-1,T3,RELIGxPOLPARTY,0.17669494428788649
resid,20,-1,Tmean,AGExPOLPARTY,0.48674158658678773
resid,20,-1,Tmean,EDUCATIONxINCOME,0.5970525951595458
resid,20,-1,Tmean,RACExPOLIDEOLOGY,0.31546505913544853
resid,20,-1,Tmean,RACExPOLPARTY,0.24649135556588522
resid,20,-1,Tmean,RACExRELIG,0.14620414100578077
resid,20,-1,Tmean,RELIGxPOLPARTY,0.23767940787565037
resid,21,-1,T0,AGExPOLPARTY,0.46308284079181905
resid,21,-1,T0,EDUCATIONxINCOME,0.5791774997366803
resid,21,-1,T0,RACExPOLIDEOLOGY,0.2424434555769183
resid,21,-1,T0,RACExPOLPARTY,0.20585922283715155
resid,21,-1,T0,RACExRELIG,0.1321704386594627
resid,21,-1,T0,RELIGxPOLPARTY,0.2515710718174948
resid,21,-1,T1,AGExPOLPARTY,0.5830351279267687
resid,21,-1,T1,EDUCATIONxINCOME,0.627125268170454
resid,21,-1,T1,RACExPOLIDEOLOGY,0.30187811799057435
resid,21,-1,T1,RACExPOLPARTY,0.3392938327625276
resid,21,-1,T1,RACExRELIG,0.2507951411191295
resid,21,-1,T1,RELIGxPOLPARTY,0.3509367478354426
resid,21,-1,T2,AGExPOLPARTY,0.18247490383713294
resid,21,-1,T2,EDUCATIONxINCOME,0.29986038342627525
resid,21,-1,T2,RACExPOLIDEOLOGY,0.28600734349520296
resid,21,-1,T2,RACExPOLPARTY,0.16939514985320744
resid,21,-1,T2,RACExRELIG,0.10887501416858729
resid,21,-1,T2,RELIGxPOLPARTY,0.0926392657051595
resid,21,-1,T3,AGExPOLPARTY,0.4123946229209387
resid,21,-1,T3,EDUCATIONxINCOME,0.5020249539149544
resid,21,-1,T3,RACExPOLIDEOLOGY,0.2268721437236681
resid,21,-1,T3,RACExPOLPARTY,0.20673550885529077
resid,21,-1,T3,RACExRELIG,0.06046756338081384
resid,21,-1,T3,RELIGxPOLPARTY,0.16190072849255835
resid,21,-1,Tmean,AGExPOLPARTY,0.49091646227869135
resid,21,-1,Tmean,EDUCATIONxINCOME,0.5999190311917416
resid,21,-1,Tmean,RACExPOLIDEOLOGY,0.3087665674365237
resid,21,-1,Tmean,RACExPOLPARTY,0.25945631929485574
resid,21,-1,Tmean,RACExRELIG,0.13380738277855442
resid,21,-1,Tmean,RELIGxPOLPARTY,0.22104421473999136
resid,22,-1,T0,AGExPOLPARTY,0.47126171042579706
resid,22,-1,T0,EDUCATIONxINCOME,0.5749438386910902
resid,22,-1,T0,RACExPOLIDEOLOGY,0.23154952678147417
resid,22,-1,T0,RACExPOLPARTY,0.19955193507738467
resid,22,-1,T0,RACExRELIG,0.12508322274356867
resid,22,-1,T0,RELIGxPOLPARTY,0.2539782808042138
resid,22,-1,T1,AGExPOLPARTY,0.5830820366424081
resid,22,-1,T1,EDUCATIONxINCOME,0.6335481523100569
resid,22,-1,T1,RACExPOLIDEOLOGY,0.298376174667106
resid,22,-1,T1,RACExPOLPARTY,0.3328035511605035
resid,22,-1,T1,RACExRELIG,0.26754883439755167
resid,22,-1,T1,RELIGxPOLPARTY,0.35486028600294195
resid,22,-1,T2,AGExPOLPARTY,0.1599084609920523
resid,22,-1,T2,EDUCATIONxINCOME,0.2755575124738597
resid,22,-1,T2,RACExPOLIDEOLOGY,0.26400322458063696
resid,22,-1,T2,RACExPOLPARTY,0.12925020073074542
resid,22,-1,T2,RACExRELIG,0.10932614198813617
resid,22,-1,T2,RELIGxPOLPARTY,0.08260255980514833
resid,22,-1,T3,AGExPOLPARTY,0.4106657016873735
resid,22,-1,T3,EDUCATIONxINCOME,0.5015019828064384
resid,22,-1,T3,RACExPOLIDEOLOGY,0.22346718157810314
resid,22,-1,T3,RACExPOLPARTY,0.22058122744169661
resid,22,-1,T3,RACExRELIG,0.06563683077039333
resid,22,-1,T3,RELIGxPOLPARTY,0.1551401950908028
resid,22,-1,Tmean,AGExPOLPARTY,0.48669802849369403
resid,22,-1,Tmean,EDUCATIONxINCOME,0.6012928595815645
resid,22,-1,Tmean,RACExPOLIDEOLOGY,0.3052898705597268
resid,22,-1,Tmean,RACExPOLPARTY,0.25929642467530967
resid,22,-1,Tmean,RACExRELIG,0.13598348887293613
resid,22,-1,Tmean,RELIGxPOLPARTY,0.21538187909385265
resid,23,-1,T0,AGExPOLPARTY,0.46931834934930905
resid,23,-1,T0,EDUCATIONxINCOME,0.5709082789383598
resid,23,-1,T0,RACExPOLIDEOLOGY,0.22151153958490488
resid,23,-1,T0,RACExPOLPARTY,0.20099728644131123
resid,23,-1,T0,RACExRELIG,0.12162617599274568
resid,23,-1,T0,RELIGxPOLPARTY,0.2529516559100909
resid,23,-1,T1,AGExPOLPARTY,0.5841709889697505
resid,23,-1,T1,EDUCATIONxINCOME,0.6360194455576886
resid,23,-1,T1,RACExPOLIDEOLOGY,0.30052194852075415
resid,23,-1,T1,RACExPOLPARTY,0.33185498307981937
resid,23,-1,T1,RACExRELIG,0.2654380927192353
resid,23,-1,T1,RELIGxPOLPARTY,0.35480664969256126
resid,23,-1,T2,AGExPOLPARTY,0.13773739160736062
resid,23,-1,T2,EDUCATIONxINCOME,0.2407810343202746
resid,23,-1,T2,RACExPOLIDEOLOGY,0.25116618995861756
resid,23,-1,T2,RACExPOLPARTY,0.0999519866156504
resid,23,-1,T2,RACExRELIG,0.10781803755620206
resid,23,-1,T2,RELIGxPOLPARTY,0.07486707962976191
resid,23,-1,T3,AGExPOLPARTY,0.4135807433021055
resid,23,-1,T3,EDUCATIONxINCOME,0.501785204511158
resid,23,-1,T3,RACExPOLIDEOLOGY,0.21738940424044542
resid,23,-1,T3,RACExPOLPARTY,0.2171979412892756
resid,23,-1,T3,RACExRELIG,0.0603462802735482
resid,23,-1,T3,RELIGxPOLPARTY,0.1484658212051544
resid,23,-1,Tmean,AGExPOLPARTY,0.48177931459665196
resid,23,-1,Tmean,EDUCATIONxINCOME,0.5975532289206366
resid,23,-1,Tmean,RACExPOLIDEOLOGY,0.30374531036370983
resid,23,-1,Tmean,RACExPOLPARTY,0.26102316657044494
resid,23,-1,Tmean,RACExRELIG,0.12612347451543432
resid,23,-1,Tmean,RELIGxPOLPARTY,0.20633075632310255
resid,24,-1,T0,AGExPOLPARTY,0.4735032769088496
resid,24,-1,T0,EDUCATIONxINCOME,0.566973318772209
resid,24,-1,T0,RACExPOLIDEOLOGY,0.21039996900781027
resid,24,-1,T0,RACExPOLPARTY,0.19406541969862712
resid,24,-1,T0,RACExRELIG,0.11898449573924597
resid,24,-1,T0,RELIGxPOLPARTY,0.25147309446785926
resid,24,-1,T1,AGExPOLPARTY,0.5881414766863683
resid,24,-1,T1,EDUCATIONxINCOME,0.6359968358413021
resid,24,-1,T1,RACExPOLIDEOLOGY,0.3053478503303585
resid,24,-1,T1,RACExPOLPARTY,0.3359270460549003
resid,24,-1,T1,RACExRELIG,0.25939112857520685
resid,24,-1,T1,RELIGxPOLPARTY,0.34645149627443916
resid,24,-1,T2,AGExPOLPARTY,0.12070617720772518
resid,24,-1,T2,EDUCATIONxINCOME,0.22561291561732766
resid,24,-1,T2,RACExPOLIDEOLOGY,0.24640157607472601
resid,24,-1,T2,RACExPOLPARTY,0.08790859187588337
resid,24,-1,T2,RACExRELIG,0.10418728983262177
resid,24,-1,T2,RELIGxPOLPARTY,0.07459803431649102
resid,24,-1,T3,AGExPOLPARTY,0.4128235026067843
resid,24,-1,T3,EDUCATIONxINCOME,0.4979922474730265
resid,24,-1,T3,RACExPOLIDEOLOGY,0.21062823170840528
resid,24,-1,T3,RACExPOLPARTY,0.22058152743160195
resid,24,-1,T3,RACExRELIG,0.054522424150829335
resid,24,-1,T3,RELIGxPOLPARTY,0.13400778788722578
resid,24,-1,Tmean,AGExPOLPARTY,0.48371597442804865
resid,24,-1,Tmean,EDUCATIONxINCOME,0.5934394069287519
resid,24,-1,Tmean,RACExPOLIDEOLOGY,0.30477484304762914
resid,24,-1,Tmean,RACExPOLPARTY,0.2679931320311072
resid,24,-1,Tmean,RACExRELIG,0.11845921336003325
resid,24,-1,Tmean,RELIGxPOLPARTY,0.19399551270743523
resid,25,-1,T0,AGExPOLPARTY,0.47403809828573507
resid,25,-1,T0,EDUCATIONxINCOME,0.5726191240955414
resid,25,-1,T0,RACExPOLIDEOLOGY,0.2024262705818392
resid,25,-1,T0,RACExPOLPARTY,0.2001291156552582
resid,25,-1,T0,RACExRELIG,0.11854309139683379
resid,25,-1,T0,RELIGxPOLPARTY,0.2513624429065643
resid,25,-1,T1,AGExPOLPARTY,0.5942937174939072
resid,25,-1,T1,EDUCATIONxINCOME,0.638170434286948
resid,25,-1,T1,RACExPOLIDEOLOGY,0.3080269336057628
resid,25,-1,T1,RACExPOLPARTY,0.3479776405523954
resid,25,-1,T1,RACExRELIG,0.2980447349529603
resid,25,-1,T1,RELIGxPOLPARTY,0.3968326537276747
resid,25,-1,T2,AGExPOLPARTY,0.1136280822612429
resid,25,-1,T2,EDUCATIONxINCOME,0.20646353159006375
resid,25,-1,T2,RACExPOLIDEOLOGY,0.24591405848382897
resid,25,-1,T2,RACExPOLPARTY,0.08110872069154873
resid,25,-1,T2,RACExRELIG,0.10585464918577851
resid,25,-1,T2,RELIGxPOLPARTY,0.07565767701698552
resid,25,-1,T3,AGExPOLPARTY,0.4180370712878453
resid,25,-1,T3,EDUCATIONxINCOME,0.5008320254300104
resid,25,-1,T3,RACExPOLIDEOLOGY,0.2154588345804933
resid,25,-1,T3,RACExPOLPARTY,0.22175358799176412
resid,25,-1,T3,RACExRELIG,0.06981883099709071
resid,25,-1,T3,RELIGxPOLPARTY,0.13370367832614363
resid,25,-1,Tmean,AGExPOLPARTY,0.48768311152212074
resid,25,-1,Tmean,EDUCATIONxINCOME,0.586601977491128
resid,25,-1,Tmean,RACExPOLIDEOLOGY,0.3095849005355294
resid,25,-1,Tmean,RACExPOLPARTY,0.27906725938672167
resid,25,-1,Tmean,RACExRELIG,0.16970491555521972
resid,25,-1,Tmean,RELIGxPOLPARTY,0.22113182405964396
resid,26,-1,T0,AGExPOLPARTY,0.47387519601141886
resid,26,-1,T0,EDUCATIONxINCOME,0.5828234602801202
resid,26,-1,T0,RACExPOLIDEOLOGY,0.20454819979986552
resid,26,-1,T0,RACExPOLPARTY,0.20137257381289123
resid,26,-1,T0,RACExRELIG,0.11614897797256961
resid,26,-1,T0,RELIGxPOLPARTY,0.2528003300594661
resid,26,-1,T1,AGExPOLPARTY,0.5935158752496213
resid,26,-1,T1,EDUCATIONxINCOME,0.6423291755431809
resid,26,-1,T1,RACExPOLIDEOLOGY,0.30518261668972946
resid,26,-1,T1,RACExPOLPARTY,0.34454335611606673
resid,26,-1,T1,RACExRELIG,0.3023217591717989
resid,26,-1,T1,RELIGxPOLPARTY,0.38523858605090555
resid,26,-1,T2,AGExPOLPARTY,0.10322597938697009
resid,26,-1,T2,EDUCATIONxINCOME,0.19664056077503098
resid,26,-1,T2,RACExPOLIDEOLOGY,0.24289023062629034
resid,26,-1,T2,RACExPOLPARTY,0.07652248075770877
resid,26,-1,T2,RACExRELIG,0.10581743802742284
resid,26,-1,T2,RELIGxPOLPARTY,0.07567634038098038
resid,26,-1,T3,AGExPOLPARTY,0.41751772479326654
resid,26,-1,T3,EDUCATIONxINCOME,0.5130609894368805
resid,26,-1,T3,RACExPOLIDEOLOGY,0.21448762989405634
resid,26,-1,T3,RACExPOLPARTY,0.22636743273588847
resid,26,-1,T3,RACExRELIG,0.07153795292250727
resid,26,-1,T3,RELIGxPOLPARTY,0.13270737691653897
resid,26,-1,Tmean,AGExPOLPARTY,0.48222159677268034
resid,26,-1,Tmean,EDUCATIONxINCOME,0.593631161513353
resid,26,-1,Tmean,RACExPOLIDEOLOGY,0.30639131208830334
resid,26,-1,Tmean,RACExPOLPARTY,0.280893897920335
resid,26,-1,Tmean,RACExRELIG,0.1657014395284694
resid,26,-1,Tmean,RELIGxPOLPARTY,0.2153021420080177
resid,27,-1,T0,AGExPOLPARTY,0.4714145586348526
resid,27,-1,T0,EDUCATIONxINCOME,0.587650283879968
resid,27,-1,T0,RACExPOLIDEOLOGY,0.20633556124529254
resid,27,-1,T0,RACExPOLPARTY,0.1945313040216197
resid,27,-1,T0,RACExRELIG,0.10961263600014351
resid,27,-1,T0,RELIGxPOLPARTY,0.2495901227080621
resid,27,-1,T1,AGExPOLPARTY,0.5943099727929448
resid,27,-1,T1,EDUCATIONxINCOME,0.6476523661375836
resid,27,-1,T1,RACExPOLIDEOLOGY,0.3037146664008535
resid,27,-1,T1,RACExPOLPARTY,0.3454307262560615
resid,27,-1,T1,RACExRELIG,0.2960010579211849
resid,27,-1,T1,RELIGxPOLPARTY,0.39819779367492936
resid,27,-1,T2,AGExPOLPARTY,0.09718145631458322
resid,27,-1,T2,EDUCATIONxINCOME,0.19961542261772192
resid,27,-1,T2,RACExPOLIDEOLOGY,0.24237851126927382
resid,27,-1,T2,RACExPOLPARTY,0.07746564328110359
resid,27,-1,T2,RACExRELIG,0.1008452034609136
resid,27,-1,T2,RELIGxPOLPARTY,0.07851012556546738
resid,27,-1,T3,AGExPOLPARTY,0.41972243442831675
resid,27,-1,T3,EDUCATIONxINCOME,0.5162795753058745
resid,27,-1,T3,RACExPOLIDEOLOGY,0.21327771570150514
resid,27,-1,T3,RACExPOLPARTY,0.22861405713697736
resid,27,-1,T3,RACExRELIG,0.0759467485900721
resid,27,-1,T3,RELIGxPOLPARTY,0.13679346645537416
resid,27,-1,Tmean,AGExPOLPARTY,0.4829754868454558
resid,27,-1,Tmean,EDUCATIONxINCOME,0.5925223649129017
resid,27,-1,Tmean,RACExPOLIDEOLOGY,0.3043157059450594
resid,27,-1,Tmean,RACExPOLPARTY,0.2816927710382546
resid,27,-1,Tmean,RACExRELIG,0.16624079041825668
resid,27,-1,Tmean,RELIGxPOLPARTY,0.22504369934848242
resid,28,-1,T0,AGExPOLPARTY,0.47505126452494867
resid,28,-1,T0,EDUCATIONxINCOME,0.5833265397361845
resid,28,-1,T0,RACExPOLIDEOLOGY,0.2135320954158982
resid,28,-1,T0,RACExPOLPARTY,0.20601311765859082
resid,28,-1,T0,RACExRELIG,0.10724147051044698
resid,28,-1,T0,RELIGxPOLPARTY,0.24458966348221484
resid,28,-1,T1,AGExPOLPARTY,0.5952615495959149
resid,28,-1,T1,EDUCATIONxINCOME,0.6465107432858337
resid,28,-1,T1,RACExPOLIDEOLOGY,0.3016604762089239
resid,28,-1,T1,RACExPOLPARTY,0.35144780014011134
resid,28,-1,T1,RACExRELIG,0.2982814448180754
resid,28,-1,T1,RELIGxPOLPARTY,0.40197846157883305
resid,28,-1,T2,AGExPOLPARTY,0.11306675780359991
resid,28,-1,T2,EDUCATIONxINCOME,0.21965707769451187
resid,28,-1,T2,RACExPOLIDEOLOGY,0.2488501331750062
resid,28,-1,T2,RACExPOLPARTY,0.08199279094258478
resid,28,-1,T2,RACExRELIG,0.10317376355461519
resid,28,-1,T2,RELIGxPOLPARTY,0.07824289985815024
resid,28,-1,T3,AGExPOLPARTY,0.4199904842319702
resid,28,-1,T3,EDUCATIONxINCOME,0.5367367841980714
resid,28,-1,T3,RACExPOLIDEOLOGY,0.212734133587655
resid,28,-1,T3,RACExPOLPARTY,0.2294957274687707
resid,28,-1,T3,RACExRELIG,0.07827993350209696
resid,28,-1,T3,RELIGxPOLPARTY,0.1339340201796958
resid,28,-1,Tmean,AGExPOLPARTY,0.4838064412367818
resid,28,-1,Tmean,EDUCATIONxINCOME,0.6007093982840354
resid,28,-1,Tmean,RACExPOLIDEOLOGY,0.3028752655773841
resid,28,-1,Tmean,RACExPOLPARTY,0.2850292587654426
resid,28,-1,Tmean,RACExRELIG,0.16227283031699855
resid,28,-1,Tmean,RELIGxPOLPARTY,0.21981800077849714
resid,29,-1,T0,AGExPOLPARTY,0.48464409687319904
resid,29,-1,T0,EDUCATIONxINCOME,0.5805668990511683
